ASGL,AIAL,neuron_to_neuron_exc_syn
ASGL,AIBL,neuron_to_neuron_exc_syn
ASGL,AINR,neuron_to_neuron_exc_syn
ASGL,ASKL,neuron_to_neuron_exc_syn
ASGR,AIAR,neuron_to_neuron_exc_syn
ASGR,AIBR,neuron_to_neuron_exc_syn
ASGR,AIYR,neuron_to_neuron_exc_syn
ASHL,ADAL,neuron_to_neuron_exc_syn
ASHL,ADFL,neuron_to_neuron_exc_syn
ASHL,AIAL,neuron_to_neuron_exc_syn
ASHL,AIBL,neuron_to_neuron_exc_syn
ASHL,ASKL,neuron_to_neuron_exc_syn
ASHL,AVAL,neuron_to_neuron_exc_syn
ASHL,AVBL,neuron_to_neuron_exc_syn
ASHL,AVDL,neuron_to_neuron_exc_syn
ASHL,AVDR,neuron_to_neuron_exc_syn
ASHL,RIAL,neuron_to_neuron_exc_syn
ASHL,RIML,neuron_to_neuron_exc_syn
ASHL,RIPL,neuron_to_neuron_exc_syn
ASHR,ADAR,neuron_to_neuron_exc_syn
ASHR,ADFR,neuron_to_neuron_exc_syn
ASHR,AIAR,neuron_to_neuron_exc_syn
ASHR,AIBR,neuron_to_neuron_exc_syn
ASHR,AVAR,neuron_to_neuron_exc_syn
ASHR,AVBR,neuron_to_neuron_exc_syn
ASHR,AVDL,neuron_to_neuron_exc_syn
ASHR,AVDR,neuron_to_neuron_exc_syn
ASHR,AVER,neuron_to_neuron_exc_syn
ASHR,HSNR,neuron_to_neuron_exc_syn
ASHR,PVPR,neuron_to_neuron_exc_syn
ASHR,RIAR,neuron_to_neuron_exc_syn
ASHR,RMGR,neuron_to_neuron_exc_syn
ASIL,AIBL,neuron_to_neuron_exc_syn
ASIL,AIYL,neuron_to_neuron_exc_syn
ASIL,AIZL,neuron_to_neuron_exc_syn
ASIL,ASER,neuron_to_neuron_exc_syn
ASIL,ASKL,neuron_to_neuron_exc_syn
ASIL,AWCL,neuron_to_neuron_exc_syn
ASIL,AWCR,neuron_to_neuron_exc_syn
ASIL,RIBL,neuron_to_neuron_exc_syn
ASIR,AIAL,neuron_to_neuron_exc_syn
ASIR,AIAR,neuron_to_neuron_exc_syn
ASIR,AIBR,neuron_to_neuron_exc_syn
ASIR,ASEL,neuron_to_neuron_exc_syn
ASIR,ASHR,neuron_to_neuron_exc_syn
ASIR,AWCL,neuron_to_neuron_exc_syn
ASIR,AWCR,neuron_to_neuron_exc_syn
ASJL,ASKL,neuron_to_neuron_exc_syn
ASJL,HSNL,neuron_to_neuron_exc_syn
ASJL,HSNR,neuron_to_neuron_exc_syn
ASJL,PVQL,neuron_to_neuron_exc_syn
ASJR,ASKR,neuron_to_neuron_exc_syn
ASJR,HSNR,neuron_to_neuron_exc_syn
ASJR,PVQR,neuron_to_neuron_exc_syn
ASKL,AIAL,neuron_to_neuron_exc_syn
ASKL,AIBL,neuron_to_neuron_exc_syn
ASKL,AIML,neuron_to_neuron_exc_syn
ASKR,AIAR,neuron_to_neuron_exc_syn
ASKR,AIMR,neuron_to_neuron_exc_syn
ASKR,AWAR,neuron_to_neuron_exc_syn
ASKR,CEPVR,neuron_to_neuron_exc_syn
ASKR,RIFR,neuron_to_neuron_exc_syn
AUAL,AVAL,neuron_to_neuron_exc_syn
AUAL,AVDR,neuron_to_neuron_exc_syn
AUAL,AVEL,neuron_to_neuron_exc_syn
AUAL,RIAL,neuron_to_neuron_exc_syn
AUAL,RIBL,neuron_to_neuron_exc_syn
AUAR,AIYR,neuron_to_neuron_exc_syn
AUAR,AVAR,neuron_to_neuron_exc_syn
AUAR,AVER,neuron_to_neuron_exc_syn
AUAR,RIAR,neuron_to_neuron_exc_syn
AUAR,RIBR,neuron_to_neuron_exc_syn
AUAR,URXR,neuron_to_neuron_exc_syn
AVAL,AS10,neuron_to_neuron_exc_syn
AVAL,AS11,neuron_to_neuron_exc_syn
AVAL,AS2,neuron_to_neuron_exc_syn
AVAL,AS3,neuron_to_neuron_exc_syn
AVAL,AS4,neuron_to_neuron_exc_syn
AVAL,AS5,neuron_to_neuron_exc_syn
AVAL,AS7,neuron_to_neuron_exc_syn
AVAL,AS8,neuron_to_neuron_exc_syn
AVAL,AS9,neuron_to_neuron_exc_syn
AVAL,AVAR,neuron_to_neuron_exc_syn
AVAL,AVBR,neuron_to_neuron_exc_syn
AVAL,AVDL,neuron_to_neuron_exc_syn
AVAL,AVHL,neuron_to_neuron_exc_syn
AVAL,DA1,neuron_to_neuron_exc_syn
AVAL,DA2,neuron_to_neuron_exc_syn
AVAL,DA3,neuron_to_neuron_exc_syn
AVAL,DA4,neuron_to_neuron_exc_syn
AVAL,DA5,neuron_to_neuron_exc_syn
AVAL,DA6,neuron_to_neuron_exc_syn
AVAL,DA7,neuron_to_neuron_exc_syn
AVAL,DA8,neuron_to_neuron_exc_syn
AVAL,DA9,neuron_to_neuron_exc_syn
AVAL,DB5,neuron_to_neuron_exc_syn
AVAL,DB6,neuron_to_neuron_exc_syn
AVAL,LUAL,neuron_to_neuron_exc_syn
AVAL,PVCL,neuron_to_neuron_exc_syn
AVAL,PVCR,neuron_to_neuron_exc_syn
AVAL,VA10,neuron_to_neuron_exc_syn
AVAL,VA11,neuron_to_neuron_exc_syn
AVAL,VA12,neuron_to_neuron_exc_syn
AVAL,VA2,neuron_to_neuron_exc_syn
AVAL,VA3,neuron_to_neuron_exc_syn
AVAL,VA4,neuron_to_neuron_exc_syn
AVAL,VA5,neuron_to_neuron_exc_syn
AVAL,VA6,neuron_to_neuron_exc_syn
AVAL,VA8,neuron_to_neuron_exc_syn
